restaurant_id,restaurant_name,cuisine,price_range,delivery_time_min,distance_miles,rating,total_reviews,location,url
1594,Donair Dude,"Middle Eastern, Falafel",$$,16,16,4.6,1,Vancouver,https://www.doordash.com/store/151151/?pickup=false
1595,Glory Juice Co.,"Breakfast, Vegan",$$,14,0.5,4.7,1,Vancouver,https://www.doordash.com/store/175351/?pickup=false
1596,Pizza Garden,"Pizza, Vegetarian",$,23,0.3,4.4,3,Vancouver,https://www.doordash.com/store/42788/?pickup=false
1597,Harvest Community Foods,"Noodles, Dessert",$$,17,17,4.8,1,Vancouver,https://www.doordash.com/store/58655/?pickup=false
1598,Hello Nori,"Sushi, Japanese",$$,18,18,4.8,610,Vancouver,https://www.doordash.com/store/1380530/?pickup=false
1599,KFC,"Chicken, Sandwiches",$$,27,0.8,4.2,2,Vancouver,https://www.doordash.com/store/1138855/?pickup=false
1600,Kokoro Tokyo Mazesoba,"Japanese, Tapas/Small Plates",$$,16,0.2,4.8,2,Vancouver,https://www.doordash.com/store/543917/?pickup=false
1601,Pholicious,"Vietnamese, Smoothies",$,18,18,4.3,1,Vancouver,https://www.doordash.com/store/42782/?pickup=false
1602,Solly's Bagelry,"Bakery, Bagels",$$,30,30,4.7,3,Vancouver,https://www.doordash.com/store/335205/?pickup=false
1603,One Saigon,"Vietnamese, Pho",$,20,0.5,4.4,820,Vancouver,https://www.doordash.com/store/98730/?pickup=false
1604,Fresh Bowl,"Thai, Rice Bowl",$$,17,0.5,4.6,720,Vancouver,https://www.doordash.com/store/28489/?pickup=false
1605,Zefferelli's Restaurant,"Italian, Beer",$$,23,23,4.5,660,Vancouver,https://www.doordash.com/store/1001183/?pickup=false
1606,Yum Sweet Shop,"Bakery, Ice Cream",$$,28,28,4.8,3,Vancouver,https://www.doordash.com/store/531672/?pickup=false
1607,Rice and Noodle,"Noodles, Pad Thai",$$,29,0.7,4.5,3,Vancouver,https://www.doordash.com/store/191731/?pickup=false
1608,Sushi California,"Japanese, Sushi",$$,27,0.6,4.6,3,Vancouver,https://www.doordash.com/store/800095/?pickup=false
1609,Field & Social,"Takeout, Pickup",$$,16,16,4.8,1,Vancouver,https://www.doordash.com/store/1344863/?pickup=false
1610,Szechuan Chili 蜀香园,"Chinese, Chicken",$,25,25,4.6,1,Vancouver,https://www.doordash.com/store/98659/?pickup=false
1611,Donair DK,"Middle Eastern, Shawarma",$$,18,0.7,4.4,740,Vancouver,https://www.doordash.com/store/871848/?pickup=false
1612,Basil Box,"Gluten-Free, Snacks",$$,15,0.4,4.5,1,Vancouver,https://www.doordash.com/store/622959/?pickup=false
1613,Pho Express Angkor Noodle House,"Vietnamese, Fried Rice",$$,23,23,4.5,1,Vancouver,https://www.doordash.com/store/446013/?pickup=false
1614,Sushi 7,"Japanese, Sushi",$$,29,29,4.7,1,Vancouver,https://www.doordash.com/store/98564/?pickup=false
1615,Earls Kitchen + Bar,"Canadian, Alcohol",$$,22,0.4,4.2,1,Vancouver,https://www.doordash.com/store/28200/?pickup=false
1616,MeeT in Gastown,"Burgers, Brunch",$,24,0.5,4.6,2,Vancouver,https://www.doordash.com/store/896989/?pickup=false
1617,Planetary Burger,"Burgers, Grocery",$$,25,25,4.7,1,Vancouver,https://www.doordash.com/store/1151908/?pickup=false
1618,Sushi Bang,"Sushi, Japanese",$,23,23,4.5,2,Vancouver,https://www.doordash.com/store/98571/?pickup=false
1619,Al Basha Best Shawarma and Falafel,"Chicken, Wraps",$$,18,0.9,4.6,760,Vancouver,https://www.doordash.com/store/178627/?pickup=false
1620,Mister Artisan Ice Cream,"Ice Cream, Dessert",$$,16,0.5,4.8,770,Vancouver,https://www.doordash.com/store/64775/?pickup=false
1621,The Mexican Antojitos Y Cantina,"Mexican, Brunch",$$,22,22,4.7,1,Vancouver,https://www.doordash.com/store/28118/?pickup=false
1622,The Ramen Butcher,"Japanese, Ramen",$$,30,30,4.7,1,Vancouver,https://www.doordash.com/store/178748/?pickup=false
1623,A&W Canada,"Canadian, Breakfast",$,15,0.1325757576,4.4,1,Vancouver,https://www.doordash.com/store/28547/?pickup=false
1624,Thida Thai Restaurant,"Thai, Soup",$$,25,0.8,4.5,1,Vancouver,https://www.doordash.com/store/98488/?pickup=false
1625,Spicy 6 Fine Indian Cuisine,"Indian, Vegetarian",$$,22,22,4.6,2,Vancouver,https://www.doordash.com/store/28183/?pickup=false
1626,Kita No Donburi,"Japanese, Rice Bowl",$$,18,18,4.6,850,Vancouver,https://www.doordash.com/store/98464/?pickup=false
1627,Ganache Patisserie,"Pastries, Cakes",$$,17,0.6,4.8,490,Vancouver,https://www.doordash.com/store/869876/?pickup=false
1628,MrBeast Burger,"Burgers, Sandwiches",$,19,0.5,4.5,153,Vancouver,https://www.doordash.com/store/23057597/?pickup=false
1629,West Oak,"American, Burgers",$$,24,24,4.4,700,Vancouver,https://www.doordash.com/store/791137/?pickup=false
1630,Fresh Donair,"Greek, Shawarma",$$,13,13,4.4,488,Vancouver,https://www.doordash.com/store/125826/?pickup=false
1631,Heirs Pears,"Salads, Breakfast",$$,18,0.3,4.4,267,Vancouver,https://www.doordash.com/store/529335/?pickup=false
1632,Mello,"Donuts, Dessert",$$,16,0.7,4.8,405,Vancouver,https://www.doordash.com/store/882933/?pickup=false
1633,Chancho Tortilleria,"Mexican, Tortas",$$,16,16,4.8,930,Vancouver,https://www.doordash.com/store/431942/?pickup=false
1634,Heirloom Juice Bar,"Coffee & Tea, Smoothies",$$,26,26,4.7,1,Vancouver,https://www.doordash.com/store/735191/?pickup=false
1635,Delicious Pho,"Vietnamese, Pho",$$,15,0.1136363636,4.5,459,Vancouver,https://www.doordash.com/store/98640/?pickup=false
1636,Do Chay,"Vietnamese, Vegan",$$,25,0.6,4.5,2,Vancouver,https://www.doordash.com/store/210748/?pickup=false
1637,Falafel King Mediterranean Food,"Mediterranean, Wraps",$$,22,22,4.6,520,Vancouver,https://www.doordash.com/store/328193/?pickup=false
1638,Taishoken Ramen,"Japanese, Gyoza",$$,16,16,4.7,630,Vancouver,https://www.doordash.com/store/335218/?pickup=false
1639,Banana Leaf,"Chinese, Seafood",$$,19,0.7,4.6,1,Vancouver,https://www.doordash.com/store/28129/?pickup=false
1640,Juice Truck,"Juice Bar, Smoothies",$$,18,0.4,4.8,1,Vancouver,https://www.doordash.com/store/566701/?pickup=false
1641,Yopo Sweet Mandarin 太湖,"Chinese, Dim Sum",$$,18,18,4.5,860,Vancouver,https://www.doordash.com/store/28107/?pickup=false
1642,Caffe Artigiano,"Cafe, Bakery",$,19,19,4.8,140,Vancouver,https://www.doordash.com/store/28237/?pickup=false
1643,Lee's Donuts,"Dessert, Canadian",$$,20,1.1,4.8,1,Vancouver,https://www.doordash.com/store/446122/?pickup=false
1644,Gusto - A Taste of Italy,"Italian, Pizza",$$,19,0.7,4.6,336,Vancouver,https://www.doordash.com/store/587569/?pickup=false
1645,Pacific Poke,"Poke, Healthy",$$,17,17,4.6,1,Vancouver,https://www.doordash.com/store/73634/?pickup=false
1646,Railtown Cafe,"Breakfast, Cookies",$$,17,17,4.7,560,Vancouver,https://www.doordash.com/store/566742/?pickup=false
1647,Hungry Guys Kitchen,"Salads, Soup",$$,14,0.4,4.8,394,Vancouver,https://www.doordash.com/store/32338/?pickup=false
1648,Subway,"Build Your Own, Cookies",$,13,0.1325757576,4.3,830,Vancouver,https://www.doordash.com/store/155060/?pickup=false
1649,Footo Croissant,"Bakery, Sandwiches",$,16,16,4.7,880,Vancouver,https://www.doordash.com/store/98453/?pickup=false
1650,Honolulu Coffee,"Coffee Shop, Pastries",$,17,17,4.5,159,Vancouver,https://www.doordash.com/store/968654/?pickup=false
1651,Mr Greek Donair,"Middle Eastern, Salads",$$,15,0.5,4.6,280,Vancouver,https://www.doordash.com/store/868462/?pickup=false
1652,Sushi Maro Japanese Restaurant,"Japanese, Nigiri",$$,24,0.5,4.6,1,Vancouver,https://www.doordash.com/store/445898/?pickup=false
1653,BREWHALL,"Alcohol, Burgers",$$,24,24,4.7,600,Vancouver,https://www.doordash.com/store/923768/?pickup=false
1654,Los Amigos Taqueria,"Mexican, Tacos",$$,21,21,4.4,1,Vancouver,https://www.doordash.com/store/29058/?pickup=false
1655,Best Falafel,"Syrian, Falafel",$$,25,1.7,4.6,2,Vancouver,https://www.doordash.com/store/447840/?pickup=false
1656,Fat Mao Noodles,"Thai, Noodles",$$,23,0.7,4.8,860,Vancouver,https://www.doordash.com/store/178728/?pickup=false
1657,Numero Uno Pizza,"Pizza, Sandwiches",$$,19,19,4.3,397,Vancouver,https://www.doordash.com/store/98672/?pickup=false
1658,Sing Sing Beer Bar (Pho Sho),"Pho, Vietnamese",$$,27,27,4.6,207,Vancouver,https://www.doordash.com/store/999088/?pickup=false
1659,Ramen Gojiro,"Japanese, Ramen",$$,22,0.1515151515,4.6,1,Vancouver,https://www.doordash.com/store/98687/?pickup=false
1660,Vegan Cave Cafe,"Pizza, Dessert",$$,19,0.3,4.5,1,Vancouver,https://www.doordash.com/store/454670/?pickup=false
1661,Pokey Okey,"Hawaiian, Poke",$$,16,16,4.8,416,Vancouver,https://www.doordash.com/store/1624930/?pickup=false
1662,The Candy Room,"Chocolates, Snacks & Sweets",$$,18,18,4.6,345,Vancouver,https://www.doordash.com/store/433252/?pickup=false
1663,Uncle Fatih's Pizza,Pizza,$,23,0.3,4.5,730,Vancouver,https://www.doordash.com/store/328192/?pickup=false
1664,Banter Room,"Canadian, Alcohol",$$,20,0.4,4.7,210,Vancouver,https://www.doordash.com/store/964196/?pickup=false
1665,Tacofino Gastown,"Mexican, Burritos",$$,21,21,4.6,1,Vancouver,https://www.doordash.com/store/28481/?pickup=false
1666,YiFang Taiwan Fruit Tea 一芳,"Taiwanese, Tea Bar",$$,23,23,4.7,550,Vancouver,https://www.doordash.com/store/910392/?pickup=false
1667,BIG G FRIED CHICKEN STEAKS,"Fried Chicken, Chicken",$$,14,0.1136363636,4.2,137,Vancouver,https://www.doordash.com/store/624700/?pickup=false
1668,Nirvana Restaurant,"Indian, Vegetarian",$$,27,1.3,4.4,590,Vancouver,https://www.doordash.com/store/98642/?pickup=false
1669,Vitasave.ca,"Fruit, Salads",$$,15,15,4.6,389,Vancouver,https://www.doordash.com/store/531364/?pickup=false
1670,PappaRoti,"Cafe, Pastries",$$,15,15,4.6,238,Vancouver,https://www.doordash.com/store/161728/?pickup=false
1671,Steve's Poké Bar,"Hawaiian, Poke",$$,25,1.7,4.7,570,Vancouver,https://www.doordash.com/store/1061026/?pickup=false
1672,Daikichi Sushi Shop,"Japanese, Sushi",$,19,0.8,4.4,1,Vancouver,https://www.doordash.com/store/42654/?pickup=false
1673,Italian Kitchen,"Italian, Salads",$$$,20,20,4.3,1,Vancouver,https://www.doordash.com/store/28252/?pickup=false
1674,The Flying Pig,"Brunch, Salads",$$,21,21,4.5,403,Vancouver,https://www.doordash.com/store/28750/?pickup=false
1675,Pokerrito,"French Macarons, Miso Soup",$$,15,0.1704545455,4.7,212,Vancouver,https://www.doordash.com/store/358036/?pickup=false
1676,Body Energy Club,"Healthy, Smoothies",$$,17,0.3,4.7,580,Vancouver,https://www.doordash.com/store/951441/?pickup=false
1677,Roxy Burger,"Burgers, Salads",$$,20,20,4.3,493,Vancouver,https://www.doordash.com/store/98389/?pickup=false
1678,Faubourg,"Creperies, Sandwiches",$$,15,15,4.6,56,Vancouver,https://www.doordash.com/store/566660/?pickup=false
1679,Hokkaido Ramen Santouka,"Ramen, Japanese",$$,20,1.1,4.7,464,Vancouver,https://www.doordash.com/store/828447/?pickup=false
1680,Sandwich Plus,"Sandwiches, Breakfast",$$,15,0.4,4.8,102,Vancouver,https://www.doordash.com/store/357954/?pickup=false
1681,Hundy,"American, Burgers",$,21,21,4.3,60,Vancouver,https://www.doordash.com/store/23244477/?pickup=false
1682,Tsuki Sushi Bar,"Japanese, Sashimi",$,27,27,4.6,3,Vancouver,https://www.doordash.com/store/28194/?pickup=false
1683,Trish Juice,"Juice Bar, Smoothies",$$,20,0.5,4.8,411,Vancouver,https://www.doordash.com/store/853520/?pickup=false
1684,Hubbub,"Sandwiches, Salads",$,11,0.1325757576,4.8,300,Vancouver,https://www.doordash.com/store/1155674/?pickup=false
1685,Passione Gelato,"Dessert, Gelato",$$,16,16,4.8,105,Vancouver,https://www.doordash.com/store/983465/?pickup=false
1686,Denny's,"American, Breakfast",$,21,21,4.3,2,Vancouver,https://www.doordash.com/store/28740/?pickup=false
1687,The Garden Strathcona,"Cafe, Coffee",$$,29,1.3,4.8,840,Vancouver,https://www.doordash.com/store/566647/?pickup=false
1688,POKE.M,Poke,$$,17,0.3,4.6,580,Vancouver,https://www.doordash.com/store/794276/?pickup=false
1689,Smithe Salad,"Juice Bar, Smoothies",$$,19,19,4.8,285,Vancouver,https://www.doordash.com/store/1048953/?pickup=false
1690,Freshii,"Smoothies, Wraps",$$,20,20,4.5,322,Vancouver,https://www.doordash.com/store/921426/?pickup=false
1691,Crave India,"Indian, Vegetarian",$$,17,0.4,4.3,257,Vancouver,https://www.doordash.com/store/895210/?pickup=false
1692,Firecrust Pizzeria,"Pizza, Salads",$$,27,0.6,4.3,3,Vancouver,https://www.doordash.com/store/98428/?pickup=false
1693,Happy Noodle House 开心面馆,"Chinese, Noodles",$$,21,21,4.6,730,Vancouver,https://www.doordash.com/store/725654/?pickup=false
1694,Tartine Bread & Pies,"Bakery, Breakfast",$$,22,22,4.6,416,Vancouver,https://www.doordash.com/store/42909/?pickup=false
1695,Edible Flours,"Sweets, Cupcakes",$$,25,2.2,4.8,386,Vancouver,https://www.doordash.com/store/31587/?pickup=false
1696,Burger King,"American, Burgers",$,15,0.3,4.1,720,Vancouver,https://www.doordash.com/store/31717/?pickup=false
1697,Babylon Cafe,"Middle Eastern, Wraps",$$,16,16,4.7,0,Vancouver,https://www.doordash.com/store/2321231/?pickup=false
1698,Chatime,"Bubble Tea, Taiwanese",$$,23,23,4.5,1,Vancouver,https://www.doordash.com/store/31569/?pickup=false
1699,Broadway Mini Mart,"Snacks & Sweets, Frozen Food",$$,29,1.2,4.3,28,Vancouver,https://www.doordash.com/convenience/store/1345317/?pickup=false
1700,Happy Lemon,"Taiwanese, Healthy",$$,21,0.7,4.6,500,Vancouver,https://www.doordash.com/store/354178/?pickup=false
1701,Gene Coffee Bar,"Coffee & Tea, Latte",$$,24,24,4.7,610,Vancouver,https://www.doordash.com/store/446051/?pickup=false
1702,Thai Town Restaurant,"Thai, Seafood",$$,24,24,4.5,870,Vancouver,https://www.doordash.com/store/42862/?pickup=false
1703,ChongQing Restaurant 重庆饭店,"Chinese, Noodles",$$,22,0.7,4.4,830,Vancouver,https://www.doordash.com/store/28041/?pickup=false
1704,Finch's Tea & Coffee House,"Sweets, Salads",$$,21,0.2,4.8,307,Vancouver,https://www.doordash.com/store/178716/?pickup=false
1705,Gurkha Himalayan Kitchen,"Himalayan/Nepalese, Appetizers",$$,24,24,4.6,810,Vancouver,https://www.doordash.com/store/30999/?pickup=false
1706,River Sushi,"Japanese, Sushi",$$,23,23,4.6,690,Vancouver,https://www.doordash.com/store/1824146/?pickup=false
1707,"Sombreros, Mexican Products and Taqueria","Mexican, Tacos",$$,22,0.7,4.5,452,Vancouver,https://www.doordash.com/store/566535/?pickup=false
1708,La Catrina,"Tacos, Mexican",$$,26,1.3,4.5,128,Vancouver,https://www.doordash.com/store/98568/?pickup=false
1709,Festal Paleo Cafe,"Keto, Comfort Food",$$,19,19,4.6,560,Vancouver,https://www.doordash.com/store/486961/?pickup=false
1710,Romano's Pizza,"Pizza, Italian",$$,23,23,4.5,850,Vancouver,https://www.doordash.com/store/210232/?pickup=false
1711,Pacifico Pizzeria & Ristorante,"Italian, Pizza",$$,26,0.4,4.5,660,Vancouver,https://www.doordash.com/store/31052/?pickup=false
1712,Yanaki Sushi,"Sushi, Japanese",$$,21,1.1,4.7,1,Vancouver,https://www.doordash.com/store/98620/?pickup=false
1713,Salsa & Agave Mexican Grill,"Mexican, Tacos",$$,21,21,4.5,358,Vancouver,https://www.doordash.com/store/31064/?pickup=false
1714,Teaspoons & Co,"Milk Tea, Fruit Tea",$$,19,19,5,11,Vancouver,https://www.doordash.com/store/487774/?pickup=false
1715,Tokyo Joe's (Other),"Japanese, Sushi",$$,19,0.5,4.5,92,Vancouver,https://www.doordash.com/store/214660/?pickup=false
1716,Sitar Indian Restaurant,"Indian, Seafood",$$,20,0.5,4.5,930,Vancouver,https://www.doordash.com/store/28260/?pickup=false
1717,Manoush'eh Lebanese,"Lebanese, Sweets",$$,20,20,4.7,520,Vancouver,https://www.doordash.com/store/519570/?pickup=false
1718,Foret Noire Patisserie,"Cakes, Pastries",$$,25,25,4.7,345,Vancouver,https://www.doordash.com/store/881256/?pickup=false
1719,Momo Sushi,"Japanese, Nigiri",$,22,0.4,4.5,1,Vancouver,https://www.doordash.com/store/34755/?pickup=false
1720,Poke Bar,"Poke, Milk Tea",$$,18,0.7,4.7,1,Vancouver,https://www.doordash.com/store/929702/?pickup=false
1721,Nuba,"Turkish, Syrian",$$,22,22,4.6,530,Vancouver,https://www.doordash.com/store/31050/?pickup=false
1722,Chatime Atealier,"Bubble Tea, Milk Tea",$$,15,15,4.7,96,Vancouver,https://www.doordash.com/store/1864127/?pickup=false
1723,Bay Sushi Express Cafe,"Japanese, Sushi",$$,22,0.1515151515,4.8,253,Vancouver,https://www.doordash.com/store/42615/?pickup=false
1724,Davie Dosa Company,"Indian, Curry",$$,27,0.9,4.2,1,Vancouver,https://www.doordash.com/store/138673/?pickup=false
1725,R&B Ale & Pizza House,"Pizza, Beer",$$,25,25,4.7,143,Vancouver,https://www.doordash.com/store/98663/?pickup=false
1726,Downtown Sushi Bar,"Japanese, Sushi",$$,21,21,4.2,492,Vancouver,https://www.doordash.com/store/177850/?pickup=false
1727,Deacon's Corner,"Breakfast, Burgers",$$,26,0.7,4.6,990,Vancouver,https://www.doordash.com/store/30988/?pickup=false
1728,Zeitoon Restaurant,"Persian, Kebabs",$$,29,1.3,4.4,2,Vancouver,https://www.doordash.com/store/338426/?pickup=false
1729,Flaming Wok (Pacific Centre-Vancouver),"Chinese, Noodles",$$,14,14,4.3,66,Vancouver,https://www.doordash.com/store/1160428/?pickup=false
1730,Red Truck Truck Stop,"Alcohol, Burgers",$$,24,24,4.7,484,Vancouver,https://www.doordash.com/store/956653/?pickup=false
1731,Tiger Sugar,"Coffee & Tea, Boba",$$,14,0.3,4.4,52,Vancouver,https://www.doordash.com/store/2162062/?pickup=false
1732,La Casita,"Mexican, Appetizers",$$,22,0.4,4.3,660,Vancouver,https://www.doordash.com/store/31024/?pickup=false
1733,On Yogurt,"Frozen Yogurt, Bubble Tea",$,19,19,4.4,46,Vancouver,https://www.doordash.com/store/98725/?pickup=false
1734,Sharetea Yaletown,"Milk Tea, Fruit Tea",$$,15,15,4.7,25,Vancouver,https://www.doordash.com/store/2464737/?pickup=false
1735,Sherry Convenience Store,"Convenience, Takeout",$$,28,1.3,4.2,126,Vancouver,https://www.doordash.com/convenience/store/519666/?pickup=false
1736,Prime Time Chicken & Chinese Food,"Chinese, Burgers",$,21,0.7,4.1,62,Vancouver,https://www.doordash.com/store/840587/?pickup=false
1737,Peaked Pies,"Breakfast, Sweets",$,22,22,4.8,1,Vancouver,https://www.doordash.com/store/98467/?pickup=false
1738,Red Burrito,"Mexican, Burritos",$$,18,18,4.7,33,Vancouver,https://www.doordash.com/store/23167379/?pickup=false
1739,Kitanoya Guu with Garlic (Robson Branch),"Japanese, Udon",$$,30,1.1,4.8,438,Vancouver,https://www.doordash.com/store/975969/?pickup=false
1740,Uncle Fatih's Pizza,Pizza,$$,24,1.1,4.5,590,Vancouver,https://www.doordash.com/store/600372/?pickup=false
1741,Ignite Pizzeria,"Pizza, Vegan",$$,19,19,4.6,18,Vancouver,https://www.doordash.com/store/23241418/?pickup=false
1742,New York Fries,"Fries, Hot Dogs",$$,24,24,4.3,660,Vancouver,https://www.doordash.com/store/1007343/?pickup=false
1743,Triple O's,"Breakfast, Burgers",$$,21,0.5,4.5,211,Vancouver,https://www.doordash.com/store/1040509/?pickup=false
1744,Indian Oven Restaurant,"Indian, Vegetarian",$$,26,1.8,4.6,1,Vancouver,https://www.doordash.com/store/28240/?pickup=false
1745,Blenz Coffee,"Pastries, Iced Teas",$$,17,17,5,16,Vancouver,https://www.doordash.com/store/22999583/?pickup=false
1746,Bella Gelateria,"Dessert, Ice Cream",$$,28,28,4.8,179,Vancouver,https://www.doordash.com/store/28245/?pickup=false
1747,Tom Sushi,"Japanese, Sushi",$$,29,0.8,4.8,650,Vancouver,https://www.doordash.com/store/1755767/?pickup=false
1748,Mr. Shawarma (Vancouver),"Wraps, Halal",$$,22,0.3,4.7,491,Vancouver,https://www.doordash.com/store/446149/?pickup=false
1749,Miss Korea BBQ,"Korean, Barbecue",$$,21,21,4.1,111,Vancouver,https://www.doordash.com/store/856152/?pickup=false
1750,Las Tortas,"Mexican, Tortas",$$,25,25,4.7,810,Vancouver,https://www.doordash.com/store/98584/?pickup=false
1751,Manna Sushi,"Japanese, Sushi",$$,26,0.9,4.7,650,Vancouver,https://www.doordash.com/store/98693/?pickup=false
1752,Kadoya Japanese Restaurant,"Japanese, Sushi",$$,23,0.7,4.6,2,Vancouver,https://www.doordash.com/store/28052/?pickup=false
1753,Coast Restaurant,"Japanese, Sushi",$$$,23,23,4.6,163,Vancouver,https://www.doordash.com/store/28149/?pickup=false
1754,Dae Ji Cutlet House,"Korean, Chicken",$$,20,20,4.6,264,Vancouver,https://www.doordash.com/store/617788/?pickup=false
1755,Hula Poke,"Poke, Healthy",$$,17,0.2,4.6,39,Vancouver,https://www.doordash.com/store/1324253/?pickup=false
1756,Liuyishou Hot Pot 刘一手火锅,"Hot Pot, Chinese",$$,25,1,4.4,111,Vancouver,https://www.doordash.com/store/1046821/?pickup=false
1757,7-Eleven,"Burgers, Wings",$$,16,16,4.5,291,Vancouver,https://www.doordash.com/store/992489/?pickup=false
1758,"The Sauce, Pasta Cafe Inc (Denman St).","Italian, Dessert",$$,22,22,4.7,445,Vancouver,https://www.doordash.com/store/445836/?pickup=false
1759,Curry Hut Indian Bistro,"Indian, Vegetarian",$$,15,0.4,4.5,37,Vancouver,https://www.doordash.com/store/2579336/?pickup=false
1760,Say Hello Sweets,"Sweets, Ice Cream",$$,18,0.6,4.8,48,Vancouver,https://www.doordash.com/store/1219276/?pickup=false
1761,Chungchun Rice Dog,"Takeout, Fried Food",$$,26,26,4.8,650,Vancouver,https://www.doordash.com/store/1596367/?pickup=false
1762,Café Gloucester 告罗士打餐厅,"Chinese, Noodles",$$,30,30,4.5,1,Vancouver,https://www.doordash.com/store/101925/?pickup=false
1763,Kinara Indian Cuisine,"Indian, Vegetarian",$$,27,1,4.6,850,Vancouver,https://www.doordash.com/store/448678/?pickup=false
1764,Volcano Sushi (Vancouver),"Japanese, Sushi",$$,29,2.3,4.7,1,Vancouver,https://www.doordash.com/store/431856/?pickup=false
1765,Side Hustle Sandwiches,"American, Sandwiches",$$,23,23,4.7,261,Vancouver,https://www.doordash.com/store/30992/?pickup=false
1766,Bon Crepe,Creperies,$$,24,24,4.7,384,Vancouver,https://www.doordash.com/store/412811/?pickup=false
1767,Smith`s Bagelry,"Bakery, Bagels",$,24,1.2,4.7,223,Vancouver,https://www.doordash.com/store/834467/?pickup=false
1768,Kanzo sushi,"Japanese, Sushi",$$,21,0.4,4.5,770,Vancouver,https://www.doordash.com/store/193184/?pickup=false
1769,Kiku Sushi,"Japanese, Sushi",$$,22,22,4.5,187,Vancouver,https://www.doordash.com/store/572841/?pickup=false
1770,Torafuku,"Salads, Chicken",$$,26,26,4.6,352,Vancouver,https://www.doordash.com/store/117641/?pickup=false
1771,Rogue Kitchen and Wetbar,"Alcohol, Soup",$$,23,1.2,4.5,520,Vancouver,https://www.doordash.com/store/931626/?pickup=false
1772,Obanhmi,"Vietnamese, Banh Mi",$$,17,0.6,4.7,168,Vancouver,https://www.doordash.com/store/2324917/?pickup=false
1773,MILA,"Brunch, Dessert",$$,28,28,4.7,1,Vancouver,https://www.doordash.com/store/1207895/?pickup=false
1774,Bubble Waffle Cafe 鸡蛋仔,"Chinese, Noodles",$,23,23,4.4,190,Vancouver,https://www.doordash.com/store/737560/?pickup=false
1775,Hapa Izakaya,"Japanese, Sushi",$$,27,0.5,4.5,458,Vancouver,https://www.doordash.com/store/31007/?pickup=false
1776,Assembli Pizza,"Italian, Pizza",$$,15,0.1515151515,4.5,103,Vancouver,https://www.doordash.com/store/2235132/?pickup=false
1777,Castella Cheesecake,"Cheesecake, Coffee & Tea",$$,18,18,4.6,207,Vancouver,https://www.doordash.com/store/1342379/?pickup=false
1778,The Irish Heather,"Burgers, Sandwiches",$$,25,25,4.8,87,Vancouver,https://www.doordash.com/store/955328/?pickup=false
1779,La Loteria Mexican Street Food,"Mexican, Tostadas",$$,17,0.4,4.3,30,Vancouver,https://www.doordash.com/store/1622957/?pickup=false
1780,Sushi Howe,"Japanese, Sushi",$$,21,0.6,4.7,99,Vancouver,https://www.doordash.com/store/901432/?pickup=false
1781,COBS Bread,"Bakery, Pizza",$$,18,18,4.7,930,Vancouver,https://www.doordash.com/store/610568/?pickup=false
1782,Ba Le Deli and Bakery,"Dessert, Sandwiches",$$,28,28,4.7,990,Vancouver,https://www.doordash.com/store/397879/?pickup=false
1783,Trumps Fine Food Merchants,"Bakery, Cookies",$$,23,1.1,4.3,30,Vancouver,https://www.doordash.com/store/906558/?pickup=false
1784,Megabite Pizza,"Pizza, Dinner",$$,25,0.4,4.2,327,Vancouver,https://www.doordash.com/store/823004/?pickup=false
1785,Beyond Coffee,"Ice Coffee, Desserts",$$,19,19,4.8,63,Vancouver,https://www.doordash.com/store/22968403/?pickup=false
1786,Chef Hung Taiwan Bistro 990,"Takeout, Delivery",$$,19,19,4.6,19,Vancouver,https://www.doordash.com/store/23026241/?pickup=false
1787,Meet Fresh 鲜芋仙,"Soup, Milk Tea",$$,18,0.7,4.7,117,Vancouver,https://www.doordash.com/store/1727251/?pickup=false
1788,e-mo restaurant,"Korean, Chicken",$$,22,0.2,4.4,222,Vancouver,https://www.doordash.com/store/905951/?pickup=false
1789,White Spot,"Breakfast, Brunch",$$,24,24,4.6,1,Vancouver,https://www.doordash.com/store/916885/?pickup=false
1790,Blackball Robson,Dessert,$$,19,19,5,0,Vancouver,https://www.doordash.com/store/2374310/?pickup=false
1791,Kind Cafe,"Grocery, Smoothies",$$,27,1.7,4.8,92,Vancouver,https://www.doordash.com/store/787379/?pickup=false
1792,The Wallflower Modern Diner,"American, Breakfast",$$,30,1.3,4.4,1,Vancouver,https://www.doordash.com/store/28192/?pickup=false
1793,Dank Mart,"Dessert, Snacks",$$,18,18,4.9,42,Vancouver,https://www.doordash.com/store/1767743/?pickup=false
1794,Westcoast Poke,"Sushi, Asian Food",$$,29,29,4.6,2,Vancouver,https://www.doordash.com/store/69710/?pickup=false
1795,Incognito Coffee,"Coffee, Breakfast",$$,18,0.2,4.6,101,Vancouver,https://www.doordash.com/store/1639865/?pickup=false
1796,Caffe mira,"Coffee Shop, Pastries",$$,26,0.7,4.6,134,Vancouver,https://www.doordash.com/store/890783/?pickup=false
1797,Keto Caveman Davie,"Keto, Pizza",$$,24,24,4.4,401,Vancouver,https://www.doordash.com/store/1765686/?pickup=false
1798,Legendary Noodle House 飞天拉面,"Chinese, Noodles",$$,25,25,4.4,800,Vancouver,https://www.doordash.com/store/31029/?pickup=false
1799,Best Burrito,"Mexican, Tacos",$$,24,1.3,4.6,54,Vancouver,https://www.doordash.com/store/101808/?pickup=false
1800,Stop n Go Convenience Store,"Snacks, Convenience",$$,19,0.7,5,0,Vancouver,https://www.doordash.com/store/1242211/?pickup=false
